symbol,exit_method,trades,total_return,average_return,median_return,win_rate,max_drawdown,profit_factor,train_return,validation_trades,validation_return,validation_expectancy,validation_median,validation_win_rate,validation_max_drawdown,validation_profit_factor,validation_sell_early_median_6h,validation_stop_rate,exit_eligible,exit_score,turnover24h,age_days
ETHFIUSDT,structure_mfe40_act100,56,0.12793365267963464,0.002199838804387699,0.0031023694075891237,0.6785714285714286,-0.032506667222536145,1.7751747180324493,0.09239964163084635,13,0.032528398668951075,0.002498300224191106,0.004189519206308724,0.7692307692307693,-0.015302459743898766,2.005031667899101,0.015683551872622603,1.0,True,0.645,3421934.7016,869.0360927199074
ETHFIUSDT,structure_mfe50_act125,56,0.07373032919407119,0.0013160263693671563,0.0025846187966966925,0.625,-0.050617179041464566,1.3980552464892124,0.043533789789414135,13,0.02893681038421425,0.002227437848374203,0.003324599338590751,0.7692307692307693,-0.016543937907742112,1.8960674758847023,0.015683551872622603,1.0,True,0.49214285714285705,3421934.7016,869.0360927199074
ETHFIUSDT,structure_time_staged_mfe,56,0.08534334700248136,0.0015057759651485399,0.0024994846952044467,0.6607142857142857,-0.04395764897808596,1.5199614245045707,0.058641326707369545,13,0.025222915090762132,0.0019491452917735823,0.003324599338590751,0.7692307692307693,-0.017294938697919537,1.7841142247838322,0.015683551872622603,1.0,True,0.33999999999999997,3421934.7016,869.0360927199074
ETHFIUSDT,structure_time_smart_reversal,56,0.08534334700248136,0.0015057759651485399,0.0024994846952044467,0.6607142857142857,-0.04395764897808596,1.5199614245045707,0.058641326707369545,13,0.025222915090762132,0.0019491452917735823,0.003324599338590751,0.7692307692307693,-0.017294938697919537,1.7841142247838322,0.015683551872622603,1.0,True,0.33999999999999997,3421934.7016,869.0360927199074
ETHFIUSDT,structure_atr_trail_1.5,56,0.051745754990818016,0.0009883827088423937,-0.0018504722715409474,0.39285714285714285,-0.07373928814732555,1.2741700055452942,0.05728969628693825,13,-0.005243540455931894,-0.00037353280683638496,-0.0012518891687658398,0.46153846153846156,-0.030550285098937757,0.8853552967099597,0.02290594807532309,1.0,False,,3421934.7016,869.0360927199074
NMRUSDT,structure_fixed6,41,-0.0016725580337064727,6.871659389792273e-05,-0.004969975007391047,0.3170731707317073,-0.06876960715361957,1.0129343577079744,-0.06990247960445306,12,0.07335781471789149,0.006094966235571496,-0.0028079545755708693,0.4166666666666667,-0.011459932947608942,2.5898999565702683,0.014671092129813545,0.5,False,,228922.4996,1065.3695533680554
NMRUSDT,structure_rolling_high,41,-0.025180187043504554,-0.000550908942965898,-0.00537770817677452,0.34146341463414637,-0.0705204896088455,0.8969440054226406,-0.08489912397484112,12,0.0652594030843161,0.005381620153632083,0.0007236364307670615,0.5,-0.018671738734665544,2.537705214649523,0.013808819266098893,0.5,False,,228922.4996,1065.3695533680554
NMRUSDT,structure_mfe50_act125,41,-0.009032996558982709,-0.00016880829552942423,0.00033838947133613215,0.5121951219512195,-0.06827096244185982,0.9572203042779116,-0.05760200881460942,12,0.05153768652937618,0.004262643169092158,0.001960552647705672,0.75,-0.01145993294760883,3.3455896197006116,0.01102589502569451,0.9166666666666666,False,,228922.4996,1065.3695533680554
NMRUSDT,structure_atr_trail_1.5,41,-0.03088033431015058,-0.0007244486875121099,-0.0016954865033470537,0.3902439024390244,-0.076581083491849,0.8191873253283647,-0.06585075487687586,12,0.037435581893679126,0.003104852392180779,0.000592124535717998,0.5833333333333334,-0.011459932947609053,2.7169496338973538,0.007187410695633334,1.0,False,,228922.4996,1065.3695533680554
NMRUSDT,structure_mfe40_act100,41,-0.06193715484260309,-0.0015304385828953466,0.0005436791018592632,0.5365853658536586,-0.1007187893551944,0.5998614996005436,-0.08818204932285334,12,0.028783042120150704,0.002389731831524087,0.0018588951801913342,0.8333333333333334,-0.01145993294760883,2.7031353600214647,0.00839287146479073,1.0,False,,228922.4996,1065.3695533680554
NMRUSDT,structure_time_staged_mfe,41,-0.0461587886200604,-0.0011204114025771719,0.0002863992515497191,0.5365853658536586,-0.08397711869959412,0.7070645346580773,-0.07120698563042327,12,0.026968545868493843,0.0022424583296027645,0.0013824126501592602,0.8333333333333334,-0.01145993294760883,2.598175169339138,0.008431659582256779,1.0,False,,228922.4996,1065.3695533680554
NMRUSDT,structure_time_smart_reversal,41,-0.0461587886200604,-0.0011204114025771719,0.0002863992515497191,0.5365853658536586,-0.08397711869959412,0.7070645346580773,-0.07120698563042327,12,0.026968545868493843,0.0022424583296027645,0.0013824126501592602,0.8333333333333334,-0.01145993294760883,2.598175169339138,0.008431659582256779,1.0,False,,228922.4996,1065.3695533680554
NMRUSDT,structure_mfe30_act075,41,-0.04529989896577247,-0.0011103056255274259,0.0008737452598707183,0.5853658536585366,-0.07829863133844028,0.644497985522727,-0.058272944323275455,12,0.01377580189429839,0.0011533734400228557,0.0018372077224232406,0.8333333333333334,-0.011459932947608942,1.8219964529491695,0.010682524281984018,1.0,False,,228922.4996,1065.3695533680554
QTUMUSDT,structure_mfe50_act125,72,0.018255019106234505,0.00030566489101270235,0.0008783208832626741,0.5138888888888888,-0.06129675851118421,1.092202693243932,0.012320742456276568,19,0.0058620518192278315,0.00032123823231100594,0.001109045461646808,0.631578947368421,-0.02661381109748151,1.1519446489153058,0.01195692536204973,0.9473684210526315,True,1.0,147706.4065,1695.5550394791667
QTUMUSDT,structure_fixed6,72,0.002517912299690117,0.00010239611570690708,-0.005165933067719896,0.3611111111111111,-0.11292997970936614,1.0225569374255585,-0.04750607542908525,19,0.05251895727451528,0.0027381217137577166,0.001484472049689268,0.5263157894736842,-0.014834303273310145,2.0209723742036427,0.006926568578805581,0.42105263157894735,False,,147706.4065,1695.5550394791667
QTUMUSDT,structure_mfe30_act075,72,0.01748795254250668,0.00026666383087976835,0.0012969277059001758,0.625,-0.0625524945957826,1.1000054213196602,-0.016987147778405376,19,0.035070854102262405,0.001829633320173654,0.001865916069600738,0.7894736842105263,-0.011586526530379171,2.428741225847292,0.010370198713863799,1.0,False,,147706.4065,1695.5550394791667
QTUMUSDT,structure_atr_trail_1.5,72,0.02988723344900479,0.0004651633993227508,-0.001967391474342383,0.3888888888888889,-0.07818132628045094,1.142484734483124,-0.0034017034826211434,19,0.033402562544962766,0.0017503774214950047,4.2714621059648274e-05,0.5263157894736842,-0.01219035450667283,1.9560150771517242,0.006926568578805581,0.9473684210526315,False,,147706.4065,1695.5550394791667
QTUMUSDT,structure_mfe40_act100,72,-0.01039483137125996,-0.00011978617660082926,0.0012292524425685522,0.5694444444444444,-0.07541181763725857,0.9600535417362321,-0.03971325334461395,19,0.03053090347801657,0.0015976860108721095,0.0015308545539759475,0.7368421052631579,-0.011630573496241081,2.0850297113885277,0.009908203409587868,0.9473684210526315,False,,147706.4065,1695.5550394791667
QTUMUSDT,structure_time_staged_mfe,72,-0.015818910775918016,-0.00019657593314891265,0.0008577103688071084,0.5694444444444444,-0.07759306847268344,0.9344455885309566,-0.039705253439555666,19,0.024873969944324115,0.0013069548974429953,0.001109045461646808,0.7368421052631579,-0.013036336243914093,1.8875867257524044,0.01049715701997389,0.9473684210526315,False,,147706.4065,1695.5550394791667
QTUMUSDT,structure_time_smart_reversal,72,-0.015818910775918016,-0.00019657593314891265,0.0008577103688071084,0.5694444444444444,-0.07759306847268344,0.9344455885309566,-0.039705253439555666,19,0.024873969944324115,0.0013069548974429953,0.001109045461646808,0.7368421052631579,-0.013036336243914093,1.8875867257524044,0.01049715701997389,0.9473684210526315,False,,147706.4065,1695.5550394791667
QTUMUSDT,structure_rolling_high,72,-0.013360548008643836,-0.00011635826807102371,-0.005411952085558224,0.3611111111111111,-0.11118567953438163,0.9749359539959908,-0.03519037408896608,19,0.022626045070506695,0.0012215739630132795,-0.0036459143968869947,0.42105263157894735,-0.03132117984274774,1.3482128461481617,0.006926568578805581,0.5263157894736842,False,,147706.4065,1695.5550394791667
VANAUSDT,structure_mfe30_act075,55,0.00961400059693962,0.0002093763926602183,0.0027209302325580395,0.6545454545454545,-0.05482423425784,1.0619053733853476,0.0016973000770399427,11,0.007903286271502497,0.0007257913675722674,0.00266964592643515,0.7272727272727273,-0.00810210653424237,1.4281978433019744,0.010225371703539432,1.0,True,0.975,1659063.171,596.1006876273149
VANAUSDT,structure_atr_trail_1.5,55,0.016026327594845124,0.00036395989014356445,-0.0016615558236370278,0.43636363636363634,-0.07553506306373992,1.0812107093097978,0.015409090827402938,11,0.000607870042741876,9.499264992327802e-05,-0.001114468864468864,0.45454545454545453,-0.017471376633199087,1.0267461617971283,0.010244547606705234,1.0,True,0.5249999999999999,1659063.171,596.1006876273149
VANAUSDT,structure_fixed6,55,0.01609836197763137,0.00039956239676479453,-0.0058399212418337445,0.34545454545454546,-0.08792374502075806,1.0666163812331262,-0.03641618079441866,11,0.054499195322048166,0.004979410101745185,-0.005264071079458476,0.36363636363636365,-0.026267469407490918,2.1702153221394545,0.015697674418604812,0.5454545454545454,False,,1659063.171,596.1006876273149
VANAUSDT,structure_rolling_high,55,-0.01298690866646579,-0.00010148828659878618,-0.006714851140978139,0.32727272727272727,-0.10837333353998602,0.9854922328435818,-0.027020622484575485,11,0.014423444260397211,0.0013766254773392892,-0.005264071079458476,0.45454545454545453,-0.026267469407490918,1.2939398178772084,0.010244547606705234,0.5454545454545454,False,,1659063.171,596.1006876273149
VANAUSDT,structure_time_staged_mfe,55,-0.024359102977520974,-0.0004033635898302268,0.0018889364433981601,0.5818181818181818,-0.0871681476073034,0.9032285697983905,-0.024934085678113282,11,0.0005896859813754318,8.619320295632089e-05,0.001621175661739361,0.6363636363636364,-0.017471376633199087,1.0262520220142397,0.011042552390985172,1.0,False,,1659063.171,596.1006876273149
VANAUSDT,structure_time_smart_reversal,55,-0.024359102977520974,-0.0004033635898302268,0.0018889364433981601,0.5818181818181818,-0.0871681476073034,0.9032285697983905,-0.024934085678113282,11,0.0005896859813754318,8.619320295632089e-05,0.001621175661739361,0.6363636363636364,-0.017471376633199087,1.0262520220142397,0.011042552390985172,1.0,False,,1659063.171,596.1006876273149
VANAUSDT,structure_mfe50_act125,55,-0.02242287029765133,-0.0003641565116747906,0.0019188287620458553,0.5636363636363636,-0.08615558048003347,0.9167913504184264,-0.021001590343284304,11,-0.0014517694210202103,-0.0001016755111240044,0.002394637332416517,0.6363636363636364,-0.017471376633199087,0.969032502972548,0.011861056198813946,1.0,False,,1659063.171,596.1006876273149
VANAUSDT,structure_mfe40_act100,55,-0.022080823905694547,-0.0003596563613264676,0.002466723732078014,0.5818181818181818,-0.08164721546363751,0.9137144220644255,-0.006666246780745122,11,-0.015518024103170713,-0.0013992327805144179,0.0021454107940873665,0.6363636363636364,-0.017471376633199087,0.5738331040357675,0.011042552390985172,1.0,False,,1659063.171,596.1006876273149
BOMEUSDT,structure_rolling_high,42,0.11685940341947099,0.002852851626657985,-0.006869307207824359,0.35714285714285715,-0.08853638192848978,1.420395101543707,0.047962678314887874,6,0.065743491185553,0.010754427319955906,0.016043212654758943,0.6666666666666666,-0.009815250287366739,5.502887041311764,0.014498687454652881,0.3333333333333333,True,0.9100000000000001,2089639.6639,872.2196343865741
BOMEUSDT,structure_mfe30_act075,42,0.08047252772936075,0.0018879540497735172,0.0039261093424517455,0.6666666666666666,-0.053929958723749616,1.574140520958824,0.04318866572822855,6,0.03574028670557383,0.00588738734734993,0.007072768635689841,0.8333333333333334,-0.004514792489131003,8.82413016083002,0.01639955375978719,1.0,True,0.86,2089639.6639,872.2196343865741
BOMEUSDT,structure_mfe40_act100,42,0.042464628840571894,0.0010426192006381028,0.0037720554103247714,0.6190476190476191,-0.06722316185640098,1.2681054321955352,0.0249833170226752,6,0.017055215950904756,0.0028514544238988173,0.005919515973448419,0.6666666666666666,-0.011296407282671228,2.1939061739196104,0.021711886309402795,1.0,True,0.556,2089639.6639,872.2196343865741
BOMEUSDT,structure_time_staged_mfe,42,0.02608180703618901,0.0006609713209178687,0.003286102118751467,0.6190476190476191,-0.07423283781094725,1.1699661789799027,0.009794654170640626,6,0.01612917319207363,0.0026981791738181307,0.005919515973448419,0.6666666666666666,-0.01129640728267145,2.1297297080968844,0.021711886309402795,1.0,True,0.337,2089639.6639,872.2196343865741
BOMEUSDT,structure_time_smart_reversal,42,0.02608180703618901,0.0006609713209178687,0.003286102118751467,0.6190476190476191,-0.07423283781094725,1.1699661789799027,0.009794654170640626,6,0.01612917319207363,0.0026981791738181307,0.005919515973448419,0.6666666666666666,-0.01129640728267145,2.1297297080968844,0.021711886309402795,1.0,True,0.337,2089639.6639,872.2196343865741
BOMEUSDT,structure_fixed6,42,0.02908492038653776,0.0008711783332707855,-0.006869307207824359,0.3333333333333333,-0.08807593344981524,1.1309724348794006,-0.038170558371746766,6,0.06992453739451943,0.011774042336927212,-0.004646546684343999,0.3333333333333333,-0.01899576832653227,3.5889699566653643,0.014498687454652881,0.6666666666666666,False,,2089639.6639,872.2196343865741
BOMEUSDT,structure_atr_trail_1.5,42,-0.011299661962764218,-0.00021208747582470604,-0.0034461600151219343,0.42857142857142855,-0.08346458913109389,0.9549549916785502,-0.04106736266670885,6,0.03104253577886973,0.005153392779788435,0.008055007188164987,0.6666666666666666,-0.009815250287366739,3.157729544913982,0.014498687454652881,1.0,False,,2089639.6639,872.2196343865741
BOMEUSDT,structure_mfe50_act125,42,1.644406857637115e-05,5.5168285151724726e-05,0.002021858714533754,0.5238095238095238,-0.09902673952432894,1.0117475868698529,-0.02390454158861144,6,0.02450680970908259,0.004077650477486057,0.007684251970612288,0.6666666666666666,-0.009815250287366739,2.707315410463528,0.016898266032549958,1.0,False,,2089639.6639,872.2196343865741
OKBUSDT,structure_fixed6,35,-0.022676176012175198,-0.0005882304720256176,-0.0040268350550570755,0.34285714285714286,-0.09298266805588773,0.8761717052310183,-0.020350559865115025,6,-0.002373926888316058,-0.0003826577859314018,-0.0031332266263261457,0.3333333333333333,-0.006257434679584284,0.8537495074466204,0.0037563977176713337,0.6666666666666666,False,,205687.3524,327.09682188657405
OKBUSDT,structure_rolling_high,35,-0.0011937685660783348,7.576704570584352e-05,-0.0042820551017782585,0.37142857142857144,-0.09808665116576487,1.0154070484101652,0.0040898286441215514,6,-0.005262076220147183,-0.0008685987285361546,-0.0031332266263261457,0.3333333333333333,-0.006257434679584284,0.6680245468664663,0.005052247695728873,0.6666666666666666,False,,205687.3524,327.09682188657405
OKBUSDT,structure_atr_trail_1.5,35,-0.05129027713959755,-0.001471968649243257,-0.0036391458042787086,0.3142857142857143,-0.09758764023018873,0.6180595485208685,-0.04388266595684531,6,-0.007747596366052156,-0.0012881300778905434,-0.0031332266263261457,0.3333333333333333,-0.006515964184393375,0.5076811049178878,0.0047241177609879115,1.0,False,,205687.3524,327.09682188657405
OKBUSDT,structure_mfe30_act075,35,-0.02734228857966725,-0.0007637477164712747,-0.000479360357010016,0.45714285714285713,-0.08557291641627618,0.7697244288611409,-0.019684645356354058,6,-0.007811408019919197,-0.0013002726542869299,-0.0022530977060335458,0.3333333333333333,-0.005182585300495646,0.44028033304547026,0.005110059068977435,1.0,False,,205687.3524,327.09682188657405
OKBUSDT,structure_mfe40_act100,35,-0.03741275844664116,-0.0010639875142992965,-0.002661043002316731,0.42857142857142855,-0.0898967593676947,0.6949116478956637,-0.027936280126950486,6,-0.009748824203549389,-0.001625631214135262,-0.0031332266263261457,0.3333333333333333,-0.006626769033766133,0.3786893289032637,0.005682738207458793,1.0,False,,205687.3524,327.09682188657405
OKBUSDT,structure_time_staged_mfe,35,-0.03497704271717317,-0.0009888239574560246,-0.002661043002316731,0.42857142857142855,-0.09124140147586646,0.7164918232402002,-0.02547658526467589,6,-0.009748824203549389,-0.001625631214135262,-0.0031332266263261457,0.3333333333333333,-0.006626769033766133,0.3786893289032637,0.005682738207458793,1.0,False,,205687.3524,327.09682188657405
OKBUSDT,structure_time_smart_reversal,35,-0.03497704271717317,-0.0009888239574560246,-0.002661043002316731,0.42857142857142855,-0.09124140147586646,0.7164918232402002,-0.02547658526467589,6,-0.009748824203549389,-0.001625631214135262,-0.0031332266263261457,0.3333333333333333,-0.006626769033766133,0.3786893289032637,0.005682738207458793,1.0,False,,205687.3524,327.09682188657405
OKBUSDT,structure_mfe50_act125,35,-0.06591186801546112,-0.0019108505355606882,-0.0036391458042787086,0.4,-0.10659189825664261,0.5488969062075164,-0.055469630039479245,6,-0.011055481441447301,-0.0018463240142726292,-0.0031332266263261457,0.3333333333333333,-0.00743933792916629,0.29434129807850823,0.005935377250087082,1.0,False,,205687.3524,327.09682188657405
KERNELUSDT,structure_mfe40_act100,66,0.11544322234072601,0.0016941868928523713,0.002695577572023989,0.6818181818181818,-0.029559748477793413,1.600064716873067,0.040106379458462627,23,0.0724318630960501,0.0030811666248885343,0.0025097048657271035,0.7391304347826086,-0.01427417662199193,2.5461967595820743,0.014132648354949984,1.0,True,0.822,168090.101,477.0842292939815
KERNELUSDT,structure_mfe30_act075,66,0.10431329290734448,0.0015347032974698885,0.00280305909449985,0.7121212121212122,-0.02955974847779319,1.6047955909114138,0.04644893308117548,23,0.0552959231902439,0.002362773933919159,0.0027327478042661344,0.782608695652174,-0.011971476137917603,2.455228355667038,0.014132648354949984,1.0,True,0.6240000000000001,168090.101,477.0842292939815
KERNELUSDT,structure_time_staged_mfe,66,0.08938818317702224,0.0013322370943671244,0.0023578024851632637,0.6818181818181818,-0.03572561904837057,1.471865576467346,0.01849008067468949,23,0.06961098968717172,0.002963368681274906,0.0024003548196333,0.7391304347826086,-0.01427417662199193,2.487083176684748,0.01251185958254264,1.0,True,0.618,168090.101,477.0842292939815
KERNELUSDT,structure_time_smart_reversal,66,0.08938818317702224,0.0013322370943671244,0.0023578024851632637,0.6818181818181818,-0.03572561904837057,1.471865576467346,0.01849008067468949,23,0.06961098968717172,0.002963368681274906,0.0024003548196333,0.7391304347826086,-0.01427417662199193,2.487083176684748,0.01251185958254264,1.0,True,0.618,168090.101,477.0842292939815
KERNELUSDT,structure_mfe50_act125,66,0.08026403242544866,0.0012101740710747234,0.002925945200009995,0.6515151515151515,-0.044473266359644104,1.3906063459447333,0.02422644391823381,23,0.05471210867475751,0.00234833270809191,0.002676470588235281,0.6956521739130435,-0.01427417662199193,2.078167902769988,0.014132648354949984,1.0,True,0.31800000000000006,168090.101,477.0842292939815
KERNELUSDT,structure_rolling_high,66,0.05475245040871202,0.0009535950433339482,-0.006552505107599526,0.3787878787878788,-0.14349998562923483,1.151064214886403,-0.07849192781255843,23,0.14459382640564367,0.006054151473887644,-0.005656813867119802,0.43478260869565216,-0.033665836550383355,2.478312335368853,0.012299757624942176,0.5652173913043478,False,,168090.101,477.0842292939815
KERNELUSDT,structure_atr_trail_1.5,66,0.06671597765003989,0.0010337151956634877,-0.0005966028799710968,0.4696969696969697,-0.08891678161246985,1.2933879399077777,-0.035605682270226424,23,0.1060994014991048,0.0044567460572335574,0.002939075630251976,0.6086956521739131,-0.01427417662199193,2.9977578214509424,0.01237998989388589,1.0,False,,168090.101,477.0842292939815
KERNELUSDT,structure_fixed6,66,-0.015809483036087646,-0.00014839528226411256,-0.005754170200011121,0.3484848484848485,-0.10639836366343725,0.9739005240602633,-0.06810967066787632,23,0.056122685240517445,0.0024543691057493174,-0.004262773333622349,0.43478260869565216,-0.033665836550383355,1.62315374638732,0.014132648354949984,0.5217391304347826,False,,168090.101,477.0842292939815
FUSDT,structure_mfe30_act075,58,0.0960303013650099,0.0016171870846773064,0.0017617831702454465,0.6896551724137931,-0.05741651475691112,1.6363725887876182,0.023747738090224457,20,0.07060583441153878,0.003440788117272947,0.0025803055161268693,0.8,-0.011422884191885974,3.592613099698831,0.00922186273277914,1.0,True,1.0,122146.4816,606.1600626273148
FUSDT,structure_atr_trail_1.5,58,0.001935305632125628,8.248964517725067e-05,-0.001500023663876692,0.41379310344827586,-0.11409295298737954,1.0215389141285034,-0.05414256801248096,20,0.05928787124585022,0.002922135618270033,0.0018181330221856981,0.55,-0.012576893106815756,2.399610896512076,0.010219314105293975,1.0,False,,122146.4816,606.1600626273148
FUSDT,structure_mfe40_act100,58,0.010533538108012275,0.00021927964208872297,0.002047915394876699,0.5862068965517241,-0.08708274012012318,1.0612851517000048,-0.04081854642856986,20,0.05353740352816172,0.00263561496064601,0.00263518048728928,0.7,-0.011955620437390846,2.367704315202304,0.010080474247458171,1.0,False,,122146.4816,606.1600626273148
FUSDT,structure_time_smart_reversal,58,7.866438429759981e-05,3.769328673791868e-05,0.001693428793542174,0.5862068965517241,-0.08690395720260546,1.0105346705868412,-0.04453068291893747,20,0.046688414275317225,0.0023074643970327382,0.0020293170727411223,0.7,-0.011955620437390846,2.197416565059949,0.012173618727323143,0.95,False,,122146.4816,606.1600626273148
FUSDT,structure_time_staged_mfe,58,-0.001558047944882568,9.132516413140308e-06,0.001693428793542174,0.5862068965517241,-0.08690395720260546,1.002552392225976,-0.04453068291893747,20,0.04497542119440845,0.002224638163090881,0.0020293170727411223,0.7,-0.011955620437390846,2.154435401549454,0.012173618727323143,1.0,False,,122146.4816,606.1600626273148
FUSDT,structure_fixed6,58,-0.02646009478959832,-0.0003921908245379274,-0.005422037430544867,0.3275862068965517,-0.11192908608279839,0.9240959685119773,-0.06561830565623128,20,0.04190815284982041,0.0021252431365032633,-0.004248701966528655,0.4,-0.022732960447932604,1.5356356901681374,0.007765897373668507,0.5,False,,122146.4816,606.1600626273148
FUSDT,structure_mfe50_act125,58,-0.010924105533486217,-0.00015314911302895546,0.001693428793542174,0.5689655172413793,-0.09449396660957032,0.958164306319076,-0.05160154262662897,20,0.04289066138487896,0.0021231856891497374,0.0023356896217606735,0.7,-0.011955620437390846,2.101788490498668,0.012487045549482878,1.0,False,,122146.4816,606.1600626273148
FUSDT,structure_rolling_high,58,-0.07553750957398397,-0.001292236236043587,-0.0059545309719823405,0.3448275862068966,-0.17037191341205504,0.7632752209387017,-0.11096816401459475,20,0.03985307725379683,0.00201626224831587,-0.00431877661248714,0.45,-0.022732960447932604,1.52043085777563,0.011013956350445442,0.5,False,,122146.4816,606.1600626273148
AIOUSDT,structure_mfe30_act075,40,0.1560044980925679,0.003741466471095223,0.006665961607723815,0.775,-0.06506065687356555,1.9508628321167505,0.08092005957553061,9,0.06946345185463754,0.007535163421119817,0.005366392377652685,0.8888888888888888,-0.013345955964272349,6.081424738072396,0.01875336253938964,1.0,True,0.8799999999999999,1457320.9452,356.03961123842595
AIOUSDT,structure_mfe40_act100,40,0.11589703493425785,0.0028642635892653424,0.0066741124309768205,0.75,-0.06485021603456564,1.6394291143177178,0.04750670355908104,9,0.06528868134476729,0.007097960033873838,0.004456907752273699,0.8888888888888888,-0.013345955964272349,5.7865915694520655,0.014795267244922083,1.0,True,0.735,1457320.9452,356.03961123842595
AIOUSDT,structure_time_staged_mfe,40,0.09614489073798405,0.0024119539794606624,0.00637252920626752,0.75,-0.06485021603456564,1.5384537940717968,0.037043602742666826,9,0.05699016689270553,0.006217868311351404,0.003547423126894712,0.8888888888888888,-0.013345955964272349,5.193091521654346,0.015531143460143948,1.0,True,0.44249999999999995,1457320.9452,356.03961123842595
AIOUSDT,structure_time_smart_reversal,40,0.09614489073798405,0.0024119539794606624,0.00637252920626752,0.75,-0.06485021603456564,1.5384537940717968,0.037043602742666826,9,0.05699016689270553,0.006217868311351404,0.003547423126894712,0.8888888888888888,-0.013345955964272349,5.193091521654346,0.015531143460143948,1.0,True,0.44249999999999995,1457320.9452,356.03961123842595
AIOUSDT,structure_mfe50_act125,40,0.05442889678960805,0.001448235212342125,0.006787843870715516,0.675,-0.06703820723066867,1.2753391513176482,-0.0033730927879443984,9,0.057997620934444605,0.006366146234471046,0.006766673908320643,0.7777777777777778,-0.013966892978425571,3.1843792279005694,0.01564644523744141,1.0,False,,1457320.9452,356.03961123842595
AIOUSDT,structure_atr_trail_1.5,40,-0.013975177370104341,-0.00023167551529077178,0.0010688344338164466,0.525,-0.06485021603456564,0.9576066605764476,-0.026310939578939152,9,0.012669098083016639,0.0014691211065523586,0.0013334451151351132,0.5555555555555556,-0.02701445409307679,1.4135567726428087,0.016456361414054266,1.0,False,,1457320.9452,356.03961123842595
AIOUSDT,structure_fixed6,40,-0.07257066984707372,-0.0016347360237149778,-0.007368166119496754,0.375,-0.08878898293976845,0.8203500198301464,-0.06370482250025822,9,-0.009469072958904534,-0.0009661983415970576,0.0023673691071038902,0.5555555555555556,-0.05144483448969006,0.8470382246477305,0.01580599761827428,0.2222222222222222,False,,1457320.9452,356.03961123842595
AIOUSDT,structure_rolling_high,40,-0.09329027819723135,-0.002179204476998595,-0.008046027724377902,0.35,-0.131494697584712,0.7916880979454942,-0.07333057505838825,9,-0.02153918387897702,-0.002161840652198352,-0.008631430186546107,0.4444444444444444,-0.08374631474422678,0.8037839039938461,0.02440840220517404,0.4444444444444444,False,,1457320.9452,356.03961123842595
ZENUSDT,structure_fixed6,75,-0.05979681367798795,-0.000736658648444366,-0.006053288066554695,0.3333333333333333,-0.17037209153199595,0.8696225282776392,-0.07724235310698113,21,0.018905873592848232,0.0009398878789434648,-0.004318908444199464,0.47619047619047616,-0.03045151384584388,1.2521815366749278,0.007445937431131089,0.5238095238095238,False,,415272.6348,1712.5893681828704
ZENUSDT,structure_rolling_high,75,-0.012326926018543127,-5.0882493211569606e-05,-0.0061891021768867285,0.3333333333333333,-0.16219022012870765,0.9913709742725032,-0.028827242512247997,21,0.016990094055344684,0.0008589095853476704,-0.004469921875000059,0.42857142857142855,-0.03283336304549489,1.2278303681197167,0.008712092400981586,0.5238095238095238,False,,415272.6348,1712.5893681828704
ZENUSDT,structure_mfe30_act075,75,-0.05935474881073555,-0.000782678824757042,0.0012824781191006504,0.5866666666666667,-0.12743736014135354,0.7919504664619208,-0.06861087395345777,21,0.00993797853536349,0.0004908272782298424,0.0012233080869777932,0.7142857142857143,-0.015858268315795288,1.2179474240455868,0.007681879801174851,1.0,False,,415272.6348,1712.5893681828704
ZENUSDT,structure_mfe40_act100,75,-0.06381937801484927,-0.0008359742526120299,0.0010684560453090306,0.5733333333333334,-0.1427123927811369,0.7987700954801744,-0.07132627205998288,21,0.00808345689049017,0.00040185020810871086,0.0010522843879795527,0.7142857142857143,-0.015707277378791074,1.1784379589197644,0.007514148475769256,1.0,False,,415272.6348,1712.5893681828704
ZENUSDT,structure_time_staged_mfe,75,-0.07709998377836458,-0.0010279918601187057,0.0007237133710907848,0.5733333333333334,-0.1436094086573131,0.7525489532572378,-0.07899634951453616,21,0.002059020868344641,0.0001154578146323875,0.0007102369899828495,0.7142857142857143,-0.015858268315795288,1.0512680007839295,0.007797974833188892,1.0,False,,415272.6348,1712.5893681828704
ZENUSDT,structure_time_smart_reversal,75,-0.07709998377836458,-0.0010279918601187057,0.0007237133710907848,0.5733333333333334,-0.1436094086573131,0.7525489532572378,-0.07899634951453616,21,0.002059020868344641,0.0001154578146323875,0.0007102369899828495,0.7142857142857143,-0.015858268315795288,1.0512680007839295,0.007797974833188892,1.0,False,,415272.6348,1712.5893681828704
ZENUSDT,structure_atr_trail_1.5,75,-0.11383090730080869,-0.001559884055542636,-0.0017095158597664186,0.3466666666666667,-0.14748976383813794,0.6519738212624916,-0.11399299137424368,21,0.00018293768768939955,5.2880518612435015e-05,-0.0007005091344712824,0.38095238095238093,-0.03484807659988565,1.0184051916887467,0.008712092400981586,0.9523809523809523,False,,415272.6348,1712.5893681828704
ZENUSDT,structure_mfe50_act125,75,-0.08423760334770058,-0.00113086190379406,0.0014895178197064105,0.5333333333333333,-0.13981783650297142,0.742271619861952,-0.07774499658033229,21,-0.00703992577247492,-0.00031688615691092306,0.0014895178197064105,0.6190476190476191,-0.0219342143258332,0.8867314359106246,0.008712092400981586,1.0,False,,415272.6348,1712.5893681828704
