symbol,turnover24h,age_days,trades,total_return,average_return,median_return,win_rate,max_drawdown,train_return,validation_trades,validation_return,validation_median,validation_win_rate,stage1_score
B3USDT,424372.2987,538.161347349537,23,0.028165169270035095,0.001354589588031952,-0.006126249523166648,0.34782608695652173,-0.047824112441939404,0.06996943655652488,20,-0.03907052468809624,-0.006214681595243353,0.3,0.5829107505070994
BARDUSDT,1579823.0108,322.1803751273148,21,0.018466580466661275,0.0009775459154560103,-0.005272788359339752,0.3333333333333333,-0.07744418518871266,-0.057263938957443306,13,0.08033056393361604,-0.00022299922299928634,0.46153846153846156,0.5817951318458418
METISUSDT,107659.2244,944.9606181828703,13,-0.0048379855015137085,-0.00033443664405481563,-0.004084041349695976,0.38461538461538464,-0.03542459811776988,-0.005481698316272987,11,0.0006472609037653232,-0.004834688001671416,0.45454545454545453,0.5808316430020284
MTLUSDT,101615.6263,1574.3151783680555,10,-0.00963093551557992,-0.0009425375624055651,-0.004728923975514886,0.4,-0.014933623279937414,-0.015440913030837167,8,0.005901095822641311,-0.0017438675616771584,0.5,0.5807302231237322
POLUSDT,4075611.487,698.2350510532408,25,-0.026207556114325015,-0.001028942060185436,-0.004117600281683175,0.4,-0.05037848586185656,0.0051167690830407064,21,-0.03116486179605038,-0.004117600281683175,0.38095238095238093,0.5765720081135902
RVNUSDT,90634.8895,1671.2784075347222,25,0.010162875595164156,0.0004968100645385664,-0.004614277219732842,0.32,-0.03127960931664642,-0.009369587452024097,22,0.019717205124915926,-0.004627747053870256,0.36363636363636365,0.5751014198782961
MNTUSDT,2541275.1864,1037.3526204976852,20,-0.012713417024095675,-0.0006118598977393192,-0.0034677988410891083,0.3,-0.048073261950874024,0.02848053163738573,17,-0.04005321189298472,-0.0035099307315745723,0.23529411764705882,0.5748985801217039
1000BTTUSDT,76274.6758,1621.3336042939816,11,0.000996393233388071,0.00011071372390855468,-0.002410605658861863,0.2727272727272727,-0.011268989284086262,-0.010489649194232675,5,0.01160780422182306,-0.002410605658861863,0.4,0.5706389452332657
SANDUSDT,1788971.5185,1737.5893681828704,26,-0.007085142657705545,-0.0002225066470867031,-0.0050594693327724585,0.34615384615384615,-0.047278883468067634,0.01207153917763959,22,-0.01892818945477981,-0.0050594693327724585,0.3181818181818182,0.5663793103448275
SYRUPUSDT,390913.1559,442.27240059027775,13,0.06488662728755656,0.005604372566155442,-0.006139032432066593,0.07692307692307693,-0.03507384303369698,-0.011558193681697193,11,0.07733871683755544,-0.006139032432066593,0.09090909090909091,0.5655172413793104
ICPUSDT,4428873.2887,1784.5893681828704,28,-0.0009572035902057907,6.346534033062165e-05,-0.0057729299969954675,0.32142857142857145,-0.03777408369100832,0.022737220733765273,19,-0.023167656210822174,-0.005778315220979712,0.2631578947368421,0.5625253549695741
ANKRUSDT,116737.5816,1714.5893681828704,22,-0.0028048264586759686,-8.884393415607516e-05,-0.00426876259791703,0.3181818181818182,-0.023022731585210954,0.004392289026691865,21,-0.0071656419150148976,-0.004291143675179686,0.2857142857142857,0.5618154158215011
AEROUSDT,3486541.0594,750.2108033680555,19,-0.004520978643701046,-0.0001491743444000002,-0.00603231627436973,0.3684210526315789,-0.04380728954975266,-0.013557864216655391,16,0.009161090392573845,-0.005209843111779632,0.375,0.5599898580121704
BRUSDT,91828.2207,502.03395151620373,13,0.022366004079270585,0.0018533119508144214,-0.007025181747509212,0.46153846153846156,-0.04030534316912304,0.02896178700556251,11,-0.0064101339909686805,-0.007025181747509212,0.45454545454545453,0.5592799188640973
XVGUSDT,196114.8101,1126.2851320717593,24,0.02460199652535988,0.0011251718413507427,-0.005638086035453848,0.3333333333333333,-0.05289254311285274,0.008641769501937402,14,0.015823484120931486,-0.00613299705755732,0.2857142857142857,0.559077079107505
HAEDALUSDT,59943.4347,461.1102825347222,24,0.0031848609128988237,0.00020343384697585373,-0.004969019549663333,0.375,-0.03711118430806104,-0.006343492244732518,20,0.009589182059659418,-0.004523211713693131,0.4,0.558265720081136
FOGOUSDT,269465.3773,205.28764364583333,24,0.010088912327316013,0.0005246963918039924,-0.005435932087384464,0.3333333333333333,-0.0435164048630966,0.04262011304057722,19,-0.03120139378319786,-0.005481528686914649,0.2631578947368421,0.5580628803245438
CVXUSDT,586853.7086,1567.2712894791666,15,0.008940391298269956,0.0006785304178353583,-0.005488424933832835,0.3333333333333333,-0.051641165531132405,0.00976857178440782,12,-0.0008201686101938499,-0.005677459750886737,0.25,0.5580628803245437
AVAUSDT,92541.1357,596.1646806828704,14,-0.0004972096733557585,2.0801013190368607e-05,-0.004748672822991406,0.35714285714285715,-0.03220162141525751,0.0,14,-0.0004972096733557585,-0.004748672822991406,0.35714285714285715,0.5573022312373225
RUNEUSDT,232809.6825,1709.5893681828704,9,-0.0007480717862615727,-3.7618739903253986e-05,-0.005297158564099068,0.3333333333333333,-0.024441819240421214,-0.006008839127872645,8,0.00529256954055346,-0.005148476598295703,0.375,0.5563387423935091
VINEUSDT,255866.0523,558.0988820717592,24,0.04890712703779454,0.002166012905019448,-0.008143631318796918,0.375,-0.05238747819766798,0.061648930739889085,18,-0.012001899435074903,-0.008143631318796918,0.3333333333333333,0.5507606490872211
SUSHIUSDT,648440.6314,1708.5893681828704,19,0.0019243087903850764,0.00016817779274318724,-0.006224865457576833,0.42105263157894735,-0.057373925281696825,0.02612712644445425,15,-0.02358656839911455,-0.0063039117758134635,0.3333333333333333,0.54868154158215
WALUSDT,284235.0455,495.16858114583334,20,0.002931554999823671,0.0002267172132182305,-0.0054205611475559015,0.35,-0.04390528694775475,0.045512620446282126,18,-0.04072745236521669,-0.005813749363904496,0.2777777777777778,0.548630831643002
GALAUSDT,2454412.3248,1729.5893681828704,33,0.0087911965998404,0.0003468745098138549,-0.006210943482730879,0.3939393939393939,-0.08506193116961203,0.01800322141463484,27,-0.009049111654080066,-0.006210943482730879,0.37037037037037035,0.5481237322515213
DOTUSDT,11823739.908,1965.1907570717592,33,0.005788273820667378,0.0002449185250726333,-0.0056964798362308935,0.3333333333333333,-0.08340356992202691,0.058029952780292327,29,-0.04937637051044175,-0.005833065223113886,0.27586206896551724,0.545892494929006
LINEAUSDT,818516.8912,337.19023623842594,18,-0.00644853352420327,-0.00029492028386908964,-0.005988692282943907,0.3888888888888889,-0.046309396880290565,0.019924566486672957,12,-0.02585789270840244,-0.006928717894909286,0.25,0.5447768762677485
LIGHTUSDT,441350.2337,311.0366019791667,8,0.004577991697420458,0.0006518433475272561,-0.00650362440002955,0.375,-0.037564381633163446,-0.0068511119918007735,7,0.011507945915484097,-0.006156136808258327,0.42857142857142855,0.5438640973630832
RLCUSDT,214770.4035,1231.2919260532408,12,0.010087759578480515,0.0009373119708748212,-0.004390673034955716,0.25,-0.045808201739571786,-0.009238915126387082,7,0.01950689727315358,-0.0036759453048565973,0.2857142857142857,0.5433062880324544
ONTUSDT,112043.9475,1520.313673738426,21,-0.011999965715227767,-0.0005427389978952793,-0.003681282726758494,0.3333333333333333,-0.03862914674030937,0.02106628789125664,17,-0.032384042053502426,-0.004502878126388054,0.23529411764705882,0.5401115618661257
AIXBTUSDT,427812.3614,592.2293334606481,22,0.013667190271573482,0.0007139863374240733,-0.006485474208140384,0.36363636363636365,-0.05187075376318673,0.03137210594531048,17,-0.017166370480331872,-0.00697531989538469,0.29411764705882354,0.5400101419878296
LDOUSDT,8889852.6031,1476.3021112384258,16,-0.017584212732760895,-0.0010377139034371677,-0.005466469522604044,0.3125,-0.036957665551462404,-0.015689558368280454,13,-0.0019248544812136004,-0.005241679416941868,0.3076923076923077,0.5385395537525355
ONDOUSDT,32209747.0856,925.151960775463,14,-0.006818929711008392,-0.00041358028808791104,-0.0061241840766756974,0.2857142857142857,-0.030158955779127417,-0.013917293491213734,11,0.007198548086637668,-0.006266168276433669,0.36363636363636365,0.5379310344827586
FLUIDUSDT,1263847.2922,314.09785197916665,12,-0.014258455153029481,-0.0011237849018193764,-0.006173191722185944,0.4166666666666667,-0.0463410297178265,-0.0014094896016528802,7,-0.012867101597281327,-0.006750985751867277,0.2857142857142857,0.5375253549695741
BUSDT,465282.2214,438.33189133101854,23,0.0805171417085504,0.0037823011460397286,-0.006855425513705659,0.2608695652173913,-0.1448898911889921,0.08794976471068461,17,-0.00683177040266203,-0.010098663208657155,0.23529411764705882,0.5370182555780934
STRKUSDT,3148087.2205,896.0184654050926,29,0.02781294495078157,0.001094104548040456,-0.007792111647777599,0.3448275862068966,-0.07453570670085319,0.0766266016308994,25,-0.04533944879884433,-0.007869344300298842,0.28,0.5351419878296146
10000SATSUSDT,485167.5212,992.1854908680556,18,-0.018622012494004747,-0.000967784049432818,-0.005284331709759559,0.3888888888888889,-0.043366947622791474,0.011529270110561152,14,-0.02980762247371349,-0.005284331709759559,0.35714285714285715,0.5346348884381339
XVSUSDT,37308.9155,1061.267296423611,7,0.012163693634711592,0.0018103980490427691,-0.0052749101477274065,0.2857142857142857,-0.02583984050426813,0.007086381801248098,4,0.005041585235600721,-0.00522991770855885,0.25,0.5345841784989859
BSVUSDT,332451.2074,1698.4584885532408,22,-0.0096925113396934,-0.00040277961472636516,-0.004943801135523672,0.36363636363636365,-0.05487624431202298,0.024876545798340644,16,-0.033729971946139026,-0.005092135920868045,0.25,0.5333164300202841
AWEUSDT,210856.6832,439.2075626273148,11,-0.016459361227786906,-0.0014496501665271651,-0.005268450737802465,0.36363636363636365,-0.025558531668793183,-0.014713631015095596,9,-0.001771799821497444,-0.005190447589610402,0.4444444444444444,0.5327079107505072
STORJUSDT,679152.789,1716.5893681828704,27,0.005422914094486586,0.00028922555324424295,-0.005902871862995539,0.37037037037037035,-0.07409079543153507,0.023124911815107785,22,-0.01730189297142204,-0.005957396944066161,0.3181818181818182,0.5315415821501015
SENTUSDT,759879.4558,262.29089596064813,16,-0.0020156146738152803,-2.6710703258665813e-05,-0.0049410322766592065,0.25,-0.04331375717701513,0.04165785017337331,15,-0.041926881115444736,-0.006037900617573365,0.2,0.5289046653144017
ZKUSDT,1153929.0387,775.5004792939815,27,0.023355359009929577,0.0009747284649887768,-0.006459216441875303,0.3333333333333333,-0.09763712826140014,0.052007616502394605,24,-0.02723578902187518,-0.0065337067510444205,0.2916666666666667,0.5278397565922921
AXSUSDT,599763.3026,1818.5893681828704,33,-0.024395964469578924,-0.0007072975776927326,-0.004200512655838872,0.3939393939393939,-0.06415933314595146,0.01803503484430591,27,-0.04167931147907322,-0.004200512655838872,0.37037037037037035,0.5273326572008115
PIEVERSEUSDT,2604209.986,263.02405568287037,18,-0.02348614259459847,-0.0012604312596432268,-0.004993923789835152,0.3333333333333333,-0.04267576396859807,-0.0156805690843429,14,-0.007929919155404974,-0.004993923789835152,0.35714285714285715,0.5268255578093306
USELESSUSDT,1979562.3563,390.1336042939815,27,0.06794501588959068,0.0029605367420812703,-0.013786923645201177,0.3333333333333333,-0.16429524107869198,0.15100651067313509,22,-0.07216422671229583,-0.01425653706088964,0.22727272727272727,0.5260141987829614
BANUSDT,224018.8375,624.2283728125,17,0.031976673609669826,0.0020359392872178177,-0.007042015427130232,0.29411764705882354,-0.04083725178136566,-0.017472237479009167,13,0.05032825837083954,-0.005502339701814129,0.3076923076923077,0.5233772819472616
MASKUSDT,117091.207,1706.1108728125,25,-0.012542935999073412,-0.00047297637730777845,-0.00473620215554038,0.4,-0.05833828019501841,0.002803145375001037,19,-0.015303184323714802,-0.00473620215554038,0.3684210526315789,0.5202839756592292
AAVEUSDT,22909129.8578,1909.199784849537,15,-0.028357772814672222,-0.0018849883147501838,-0.006305249851120131,0.4,-0.033794165836325996,-0.017726650671095245,9,-0.01082297728105952,-0.006305249851120131,0.4444444444444444,0.5195740365111562
FLOWUSDT,512229.9218,1712.9227015162037,24,-0.012421930737146702,-0.00046160917325299656,-0.004862337076341704,0.2916666666666667,-0.045589160896523984,0.0347515229296147,20,-0.045589160896523984,-0.004862337076341704,0.25,0.5183062880324544
APEUSDT,1082772.2372,1600.4750510532408,16,-0.012543873652959836,-0.0007183559034091013,-0.005299204808598134,0.3125,-0.049890142498815626,-0.012191375173925323,11,-0.00035684895856857857,-0.0047785419593251435,0.36363636363636365,0.5175456389452333
HFTUSDT,16144800.9305,1239.3075510532408,16,0.02449165565222966,0.001867904711727375,-0.0080153214728379,0.3125,-0.07529080671685395,0.08697168782302178,11,-0.05748082757880024,-0.008129054235325173,0.2727272727272727,0.5164300202839758
XRPUSDT,126035011.6075,1909.1907570717592,26,-0.029534481360958265,-0.0011200996489952018,-0.0038928399901715363,0.2692307692307692,-0.05048348904044153,0.013218294795982688,22,-0.04219502981393497,-0.0038928399901715363,0.22727272727272727,0.5146044624746451
STXUSDT,974446.0799,1708.2562316087963,29,-0.003609918344032459,-3.419577929428323e-05,-0.00564685237883955,0.27586206896551724,-0.04574148537049649,0.004992034520113986,22,-0.008559224917890962,-0.005188558986802038,0.3181818181818182,0.5095841784989857
INUSDT,403273.4993,362.1608843865741,20,0.0030239159309586316,0.0002629164489082347,-0.007267603923544862,0.35,-0.03738171680292113,0.014978958106820706,15,-0.011778610857274163,-0.007076560308068357,0.3333333333333333,0.5032961460446247
KSMUSDT,619431.3959,1757.5893681828704,25,-0.013081495893946693,-0.0004676973310717078,-0.004912949542610011,0.28,-0.051996117703923095,-0.012220885898358347,21,-0.000871257534505232,-0.00473754016788963,0.2857142857142857,0.5004056795131846
4USDT,340693.2062,300.07170614583333,16,0.006957602861638934,0.0005499913440252385,-0.005851477370563073,0.25,-0.041070518844775195,0.013876446071784176,13,-0.0068241482844898504,-0.005802926221507464,0.23076923076923078,0.49797160243407707
LRCUSDT,140886.8368,1727.5893681828704,25,-0.006656186451539425,-0.00021344027262830664,-0.004727637862816935,0.32,-0.05841146200393155,-0.0075521905451428895,22,0.0009028223802474145,-0.004648048966490569,0.3181818181818182,0.4976166328600406
HANAUSDT,446383.2535,291.1080603125,21,-0.01910560438865594,-0.0008310110656074511,-0.004675283921654171,0.3333333333333333,-0.0602538201545455,-0.008592324761776848,18,-0.010604396041570596,-0.004647098943603044,0.3333333333333333,0.49690669371196755
EDUUSDT,60552.0665,1187.2591135532407,13,0.03197626802247555,0.0026328637322883775,-0.009243965977709045,0.38461538461538464,-0.046784026207185136,0.050977320098194445,6,-0.018079412098011116,-0.0055883523687543235,0.3333333333333333,0.4968559837728195
CLUSDT,77910899.2008,133.2662200347222,26,-0.011957539891663038,-0.0003679640668985744,-0.004717476328205516,0.19230769230769232,-0.08508319306251,-0.013341923332072736,16,0.0014031035402706227,-0.005309402278606045,0.1875,0.4921906693711968
LPTUSDT,303250.3172,1695.5389167939816,30,-0.018400439666513724,-0.0005713824241234266,-0.005093546248107871,0.36666666666666664,-0.06520725601432031,0.05007186528666896,24,-0.06520725601432009,-0.005726047390832933,0.2916666666666667,0.48853955375253555
ENAUSDT,51605972.0816,854.1846691087962,17,-0.00625670865912431,-0.00012669661691392975,-0.009918432677672229,0.35294117647058826,-0.04815145592577974,-0.05609160986279493,14,0.052796332487760944,-0.008804644255509031,0.42857142857142855,0.4874239350912779
ETHBTCUSDT,248093.188,788.2331413310185,14,-0.022762340310451656,-0.0016373119586922187,-0.0028136885449588913,0.21428571428571427,-0.03426878436668257,-0.006606093579879291,8,-0.01626368616332108,-0.0028136885449588913,0.125,0.48635902636916845
SEIUSDT,2977128.3267,1084.4443797569445,20,-0.017194694174904268,-0.0008168646867713292,-0.006199696938443299,0.35,-0.06290773707705422,0.026011523603333586,17,-0.042110850399124766,-0.006491582602957346,0.29411764705882354,0.483316430020284
FILUSDT,4063004.164,1862.287284849537,22,-0.02072455451823052,-0.0008589450489252022,-0.005667301959931647,0.3181818181818182,-0.05777924980117066,-0.021914724914379846,17,0.001216837045261654,-0.005465361459622619,0.35294117647058826,0.4825050709939148
SXTUSDT,300760.7869,458.33086123842594,17,0.04080329696388807,0.002550810327587207,-0.00812391693540504,0.29411764705882354,-0.06777238067216751,0.06670659351168395,10,-0.024283431550301326,-0.008480691630697867,0.2,0.481288032454361
RSRUSDT,193329.5946,1707.9446806828703,18,-0.021690456889302157,-0.0011773759884569019,-0.004774473310149851,0.3333333333333333,-0.04839576648803634,0.004628302529825934,14,-0.026197509420004317,-0.005907562849836844,0.21428571428571427,0.47976673427991884
XCNUSDT,2313525.7009,1559.2603056828705,19,-0.051117011344046004,-0.002741543179826397,-0.0033442732752846363,0.3157894736842105,-0.0418784452427895,-0.024726127860505542,17,-0.027059971806325467,-0.0023900472616068527,0.35294117647058826,0.4796146044624747
PAXGUSDT,3747416.2841,1604.2511042939814,21,-0.03746563579356055,-0.0018102924788207752,-0.0025789008726927456,0.14285714285714285,-0.03516735412953442,-0.02138538969944337,14,-0.016431643187075018,-0.0023116673431046167,0.21428571428571427,0.47778904665314403
GMXUSDT,118933.7578,1394.2934191087963,11,0.0015335871480672836,0.00023592627371323138,-0.007809596658248984,0.36363636363636365,-0.025090692317226826,-0.02288074382489136,6,0.02498602992282395,-0.0030985844832576706,0.5,0.47773833671399596
BICOUSDT,15456703.6155,1706.1030603125,23,-0.04398852996498992,-0.001865411804279228,-0.00245747599451318,0.34782608695652173,-0.10876293567417872,0.04869319512547543,19,-0.08837830313123751,-0.0056424802567772705,0.2631578947368421,0.4775354969574037
KNCUSDT,85573.5768,1667.2695302199074,19,-0.01768747253596248,-0.0008894979737261427,-0.004175895553251373,0.2631578947368421,-0.037374254168260124,-0.018253741864002748,14,0.0005767980507667136,-0.0034212550684387657,0.2857142857142857,0.47535496957403656
FOLKSUSDT,270439.691,238.12661355324073,13,0.012165078514543737,0.0012905688635199014,-0.0076341867938218835,0.3076923076923077,-0.04839184914727879,-0.03880820051606826,11,0.053031329499460655,-0.00651899627179131,0.36363636363636365,0.47368154158215003
NOMUSDT,356833.9248,307.24378947916665,16,-0.0004261713469516648,0.00011540689925252506,-0.006588591662723907,0.3125,-0.049529187519339324,0.012182300717846761,13,-0.012456720549110956,-0.005864152197938343,0.3076923076923077,0.4723123732251522
ICNTUSDT,4730677.4797,397.13084966435184,18,0.018355693155574837,0.001523799317012896,-0.00996335414049454,0.3333333333333333,-0.12193301218833286,0.022281849052145697,15,-0.003840580658074688,-0.009722365592143012,0.3333333333333333,0.4721602434077079
SNTUSDT,190535.4055,1006.2364283680555,18,-0.015767650222298757,-0.000807464104503207,-0.0054751096244035615,0.3333333333333333,-0.05114888351660718,0.027246565049056315,14,-0.041873311369311605,-0.006481322765069796,0.21428571428571427,0.4720588235294118
1000TAGUSDT,426514.9844,372.2299005902778,12,0.017214139989510935,0.001833843205817744,-0.007862631886840332,0.25,-0.04528524960410407,-0.023776880967131153,6,0.04198939787171985,-0.00454724054271366,0.3333333333333333,0.46501014198782964
ACUUSDT,194213.1761,193.26670614583333,9,0.007772773580804637,0.0011525905526650218,-0.00503526021727274,0.1111111111111111,-0.058410787434543865,0.04556007773780202,6,-0.036140729702261565,-0.005031168185164968,0.0,0.46480730223123734
CYBERUSDT,103633.5784,1084.8206760532407,22,-0.018614599956432554,-0.0008205233522504376,-0.004336204444258417,0.2727272727272727,-0.04297567935651636,0.013380140848132438,18,-0.03157229899708447,-0.004336204444258417,0.2777777777777778,0.4642494929006086
XMRUSDT,6480359.5656,1686.452620497685,9,-0.02630169905515134,-0.0029115840797315773,-0.007530059620285189,0.3333333333333333,-0.024642022114311768,-0.027536484282368434,7,0.0012697496690208254,-0.0006142347381617999,0.42857142857142855,0.461815415821501
COAIUSDT,259024.0232,306.231648275463,11,0.01365559270109018,0.0015703902116822094,-0.009982757277559817,0.36363636363636365,-0.06037951350039805,-0.043602079676790084,7,0.05986804358433817,-0.009627048415314365,0.42857142857142855,0.4616125760649088
TUSDT,558111.0424,1247.2792408680555,21,-0.028369673705648135,-0.0013232665451602078,-0.005055361614358044,0.3333333333333333,-0.06054733051235128,0.004764778119024093,17,-0.032977322201422465,-0.005256163064532692,0.23529411764705882,0.46049695740365115
SONICUSDT,121538.435,574.0720649421296,23,0.012066869317490347,0.0006291368713044983,-0.005940294247086752,0.2608695652173913,-0.058946677256799584,-0.0025111858834352407,20,0.014614755568799653,-0.005869684234741489,0.25,0.45963488843813394
THETAUSDT,668186.8874,1818.5893681828704,26,-0.01845412499974508,-0.0006579382778129511,-0.006255512122993911,0.34615384615384615,-0.05321981764987016,-0.0009775079890885774,21,-0.017493717259036035,-0.00644562502972723,0.3333333333333333,0.45826572008113586
ASTERUSDT,2498317.7725,319.2653751273148,20,-0.032670103623990254,-0.0016322639082926634,-0.004384338280082333,0.25,-0.05443400522102182,0.003396837505242889,17,-0.035944842340650096,-0.004139244800680507,0.23529411764705882,0.4569979716024341
TRXUSDT,7649092.9717,1818.5893681828704,17,-0.042562930293533086,-0.0025542156827297316,-0.002619430946820266,0.058823529411764705,-0.03879898435545037,-0.028130805062688946,8,-0.014849863856190249,-0.001962485685382597,0.125,0.452789046653144
FLRUSDT,772428.7122,1237.257099664352,23,-0.03058212996337184,-0.0013119630924316012,-0.004164196746633485,0.2608695652173913,-0.059926358335348096,0.0,23,-0.03058212996337184,-0.004164196746633485,0.2608695652173913,0.45263691683569984
ACEUSDT,869390.3816,960.3049353125,22,-0.01772429007478382,-0.0006973891798435469,-0.006996449279471627,0.36363636363636365,-0.06331285286923516,0.024182436683647834,13,-0.04091724799941654,-0.00506706781076982,0.38461538461538464,0.44842799188640975
AZTECUSDT,133613.56,173.2784191087963,19,-0.024730269768305724,-0.0012448856622949173,-0.004844476204494018,0.3157894736842105,-0.049101066408754446,-0.03448054631151798,13,0.010098477566624187,-0.004812491167893617,0.3076923076923077,0.44624746450304265
1000TURBOUSDT,238979.1135,887.1224816087963,22,-0.021903742424945194,-0.000951787069634406,-0.005452708246585169,0.36363636363636365,-0.07196545581036251,0.01690469313634213,19,-0.03816329674081276,-0.006015256176273852,0.3157894736842105,0.4451825557809331
ARPAUSDT,57883.3017,1568.0881760532407,22,-0.03105288933537753,-0.0014031930392636874,-0.004907368764220487,0.36363636363636365,-0.04431389444929723,-0.008448477518110509,16,-0.022797011859441496,-0.004907368764220487,0.375,0.4449797160243408
SAFEUSDT,278398.6379,827.197134386574,10,-0.012016823052616754,-0.0011230252121238514,-0.006773926082463743,0.3,-0.039578688317967625,0.019183204552575717,5,-0.030612776452580204,-0.007528134644530281,0.2,0.44366125760649083
OPENUSDT,1616223.1281,330.04475012731484,12,0.0019208740892124876,0.0003432551711789189,-0.009119384717124146,0.3333333333333333,-0.08107108493015891,0.027048282698699744,11,-0.02446565466568129,-0.009377247971813163,0.2727272727272727,0.4404158215010142
BANDUSDT,65700.1419,1628.3033033680556,9,0.0037138101234446275,0.0005075789457062627,-0.005960147530450598,0.2222222222222222,-0.04105766136565525,0.03356894939875743,5,-0.028885483927008404,-0.005960147530450598,0.0,0.4401115618661257
PROMPTUSDT,112303.7047,481.0018103125,13,-0.009708504792796835,-0.000677131013583243,-0.00708248258314914,0.3076923076923077,-0.023026380330830376,-0.010944687728426827,9,0.001249862288076553,-0.00708248258314914,0.3333333333333333,0.43930020283975657
ANIMEUSDT,141377.3828,557.9918681828703,15,-0.024157458338631255,-0.0015874426467487786,-0.005102964316607727,0.3333333333333333,-0.056504915022891344,-0.004131126474651081,11,-0.020109406365004356,-0.005102964316607727,0.2727272727272727,0.43828600405679513
PUNDIXUSDT,87329.2762,461.1227015162037,18,-0.017799352930503387,-0.0009424229580605486,-0.004811240232474367,0.2777777777777778,-0.0563994875860534,0.019584355124508956,14,-0.03666563523372901,-0.004843889108553156,0.21428571428571427,0.43544624746450306
B2USDT,316486.1221,421.20137049768516,14,-0.029344485262769004,-0.0017569246136013533,-0.00491943957752261,0.35714285714285715,-0.09883438188208549,-0.011267548380371473,12,-0.01828294080242432,-0.0026904910382938288,0.4166666666666667,0.43397565922920894
INITUSDT,121277.9243,477.2734769791667,8,-0.028856896898562634,-0.003622314917076916,-0.006623766369949268,0.375,-0.01823075372815175,-0.01241663745431576,7,-0.016646958695080483,-0.005740201358145346,0.42857142857142855,0.43351926977687627
TACUSDT,249440.3149,385.139159849537,21,-0.03115912517468633,-0.00048524288486275136,-0.004629417382999156,0.38095238095238093,-0.23087100274355943,0.05165024599163526,11,-0.07874231141194499,-0.01386587401270356,0.2727272727272727,0.4335192697768762
ERAUSDT,3042091.7589,382.9321691087963,19,-0.006770353527608908,-0.00020959910660832046,-0.00786218106746528,0.2631578947368421,-0.05196523551176502,0.033403338023278994,16,-0.03887513236383855,-0.008003833682378392,0.1875,0.4334685598377282
ONGUSDT,61837.6069,980.2877130902777,22,-0.0061451986791879465,-0.00020879708038135062,-0.004455942750048402,0.13636363636363635,-0.05695503639618693,0.013423841082548016,18,-0.01930982770331513,-0.004455942750048402,0.1111111111111111,0.43326572008113595
COMPUSDT,794995.9014,1818.5893681828704,14,-0.02063530871343211,-0.001444073816118575,-0.006033966229767872,0.2857142857142857,-0.05684178533231432,0.0,14,-0.02063530871343211,-0.006033966229767872,0.2857142857142857,0.4322515212981744
ACXUSDT,704990.6921,606.1756992013889,9,-0.029658374368756735,-0.003328165008790184,-0.005657959652735855,0.2222222222222222,-0.025590090041173075,-0.0064149069634975575,8,-0.023393534754255096,-0.0052260286761267585,0.25,0.43169371196754563
DYDXUSDT,607301.4366,1758.5893681828704,16,-0.03211918977430239,-0.0018987920913816486,-0.005708959490801079,0.375,-0.07444869230582574,-0.048364308556454905,13,0.01707073297924544,-0.005302390114174104,0.46153846153846156,0.429158215010142
NEOUSDT,448060.9905,1647.4918103125,18,-0.04428317450157637,-0.002486854896128802,-0.004613242977670239,0.3333333333333333,-0.059646337823474394,0.012866320696052647,16,-0.05642353194087357,-0.0056099032030498255,0.25,0.4274340770791075
CLANKERUSDT,113953.5001,463.16147466435183,20,-0.006274680831419799,-0.0001976502146338596,-0.005878330144841403,0.3,-0.0649043103068081,0.055307188581617206,15,-0.05835444890298325,-0.0075749280136697674,0.26666666666666666,0.42733265720081137
ARKUSDT,200921.1867,1099.3426436458333,23,-0.022703320237476787,-0.0009504986200509889,-0.005175188540672226,0.2608695652173913,-0.04576420182651264,-0.010386223396318228,20,-0.012446367595478014,-0.005154090070956518,0.25,0.4271805273833672
XAUTUSDT,38997963.3872,488.12687975694445,24,-0.05448585171791931,-0.0023280764720017264,-0.0027684504688135205,0.16666666666666666,-0.04983085731200754,-0.024168423492057722,17,-0.031068300058862297,-0.002559727303195757,0.23529411764705882,0.42657200811359025
XPINUSDT,331779.5555,326.1468681828704,12,-0.023095112210090418,-0.0018264384646400715,-0.007575882870545836,0.4166666666666667,-0.05299759393626946,-0.0231105465442355,8,1.579946849705749e-05,-0.0025455564111026,0.5,0.426369168356998
BANANAS31USDT,81016.6976,494.19411355324075,15,-0.04001264377679059,-0.002655520781289907,-0.004626967975095097,0.4,-0.06514852912467628,0.0,15,-0.04001264377679059,-0.004626967975095097,0.4,0.424340770791075
CARVUSDT,120086.2117,657.2273890162037,18,-0.018025927296108746,-0.0009441125957962241,-0.0057020674420215625,0.3333333333333333,-0.062263155864485276,0.030884549230482117,14,-0.04744515432217988,-0.00572977434904015,0.21428571428571427,0.4241886409736309
PNUTUSDT,738808.1059,631.2443913310185,22,-0.03626706601058283,-0.0015986396259890761,-0.005133901834419418,0.2727272727272727,-0.049680426004534706,-0.005405032440433444,19,-0.031029750377558285,-0.005501239165390802,0.2631578947368421,0.4222616632860041
ACTUSDT,1316293.8117,631.2461737384259,19,-0.01617045685339147,-0.0007438531140482436,-0.00724681937056526,0.3157894736842105,-0.07212757648319301,0.060306910962731,12,-0.07212757648319301,-0.00785607026035201,0.16666666666666666,0.42221095334685604
MELANIAUSDT,187838.6481,561.3715556828704,19,-0.024046671492096716,-0.0012302720390935966,-0.005317195605436419,0.3157894736842105,-0.061827306003548244,0.012987043580683366,18,-0.036558922749766354,-0.005383880949938523,0.2777777777777778,0.421501014198783
