symbol,turnover24h,age_days,exit_method,exit_score,exit_selection_note,trades,total_return,average_return,median_return,win_rate,max_drawdown,train_return,validation_trades,validation_return,validation_expectancy,validation_median,validation_win_rate,validation_profit_factor,validation_sell_early_median_6h,eligibility_tier,eligible,score
SLPUSDT,27444.6574,1720.9227015162037,structure_fixed6,,fallback_no_strategy_passed_robust_filter,39,0.010646889049283681,0.00040421868088441187,-0.0061014701375682314,0.28205128205128205,-0.13220688406266579,-0.0885157476948707,10,0.10879248488755966,0.010529712962904225,0.008283839515184521,0.5,4.35511089369281,0.011014410456920976,rejected,False,
BLESSUSDT,69138603.0684,314.1691714236111,structure_fixed6,,fallback_no_strategy_passed_robust_filter,44,0.45254660513180167,0.01063789906936826,-0.010492234482309792,0.3181818181818182,-0.165756761653287,0.33995916825599415,8,0.08402303558424395,0.010487447704661784,0.004303784455037207,0.5,2.4981473073883507,0.039846329899031585,rejected,False,
BASEDUSDT,611389.1083,127.2395765162037,structure_fixed6,,fallback_no_strategy_passed_robust_filter,37,-0.025063569496983518,-0.000225387846420095,-0.014388309266991417,0.32432432432432434,-0.17214188013832965,-0.13093451327227734,14,0.12182159502608658,0.008961260476975184,0.0014851865449799222,0.5,1.9044217934518315,0.018736572982600896,rejected,False,
COAIUSDT,259024.0232,306.231648275463,structure_fixed6,,fallback_no_strategy_passed_robust_filter,43,-0.11565899810146996,-0.002711984989059903,-0.00781160284482607,0.3023255813953488,-0.22206892141879964,-0.1656121653523943,7,0.05986804358433817,0.008787602501256018,-0.009627048415314365,0.42857142857142855,2.404795091742904,0.024212271973466093,rejected,False,
UAIUSDT,23519788.7025,260.1646691087963,structure_fixed6,,fallback_no_strategy_passed_robust_filter,47,-0.2048810919053773,-0.004292532487005362,-0.011172010296935375,0.2127659574468085,-0.33521463960167797,-0.2633287068577854,12,0.07934015550287588,0.008132965433067676,-0.009693011766833015,0.25,1.6348069102899663,0.04253401811473534,rejected,False,
SYRUPUSDT,390913.1559,442.27240059027775,structure_fixed6,,fallback_no_strategy_passed_robust_filter,50,-0.025945349209531066,-0.00022835808930417683,-0.006914562289828618,0.22,-0.1239640533587244,-0.09586963174429397,11,0.07733871683755544,0.00767477833196725,-0.006139032432066593,0.09090909090909091,2.3774585392834346,0.012984401530288903,rejected,False,
CLOUSDT,1228887.599,291.1016714236111,structure_fixed6,,fallback_no_strategy_passed_robust_filter,50,-0.10868016368831357,-0.0018665389340417726,-0.011040228398704721,0.38,-0.22464157214590452,-0.189456536096972,15,0.09965705234324429,0.007346056192139024,-0.014104116638177233,0.3333333333333333,1.6294567378941083,0.018974718137185542,rejected,False,
WLFIUSDT,3523998.4343,346.2125626273148,structure_fixed6,,fallback_no_strategy_passed_robust_filter,80,-0.07870859840663569,-0.0008327013592416583,-0.006410364539358836,0.3375,-0.2322526088872381,-0.17414565878090482,17,0.11556161372644524,0.007104554657378241,-0.003679271800002714,0.4117647058823529,3.026784669169687,0.006542733440389581,rejected,False,
ZAMAUSDT,2673874.8024,207.16660197916667,structure_fixed6,,fallback_no_strategy_passed_robust_filter,27,-0.10212483975733377,-0.0038172997272821873,-0.007020978570067226,0.37037037037037035,-0.17577880396502377,-0.13061051950426572,5,0.03276515346227682,0.006551462441395794,0.0077481146304675405,0.6,3.412289261623807,0.026315789473684292,rejected,False,
JSTUSDT,330489.8281,1628.3076436458334,structure_fixed6,,fallback_no_strategy_passed_robust_filter,19,0.007557305595782937,0.0004624724551884954,-0.001551668798114302,0.42105263157894735,-0.04898822640660805,-0.017843946048490378,4,0.025862745072004145,0.006443049059250722,0.004657776005731695,0.75,9.029694206862155,0.01129591570648758,rejected,False,
GRASSUSDT,2309742.5085,658.1643334606481,structure_fixed6,,fallback_no_strategy_passed_robust_filter,49,-0.04352191381796611,-0.0005943847367483731,-0.00960886909215608,0.32653061224489793,-0.1815387868204401,-0.12007763517383085,14,0.08700281344819394,0.0063475197575409105,-0.003507037452778471,0.42857142857142855,1.8987995409562437,0.016743006479771005,rejected,False,
NMRUSDT,228922.4996,1065.3695533680554,structure_fixed6,,fallback_no_strategy_passed_robust_filter,41,-0.0016725580337064727,6.871659389792273e-05,-0.004969975007391047,0.3170731707317073,-0.06876960715361957,-0.06990247960445306,12,0.07335781471789149,0.006094966235571496,-0.0028079545755708693,0.4166666666666667,2.5898999565702683,0.014671092129813545,rejected,False,
BARDUSDT,1579823.0108,322.1803751273148,structure_fixed6,,fallback_no_strategy_passed_robust_filter,73,-0.2452977485835952,-0.0036523507451671896,-0.006154070583985093,0.2328767123287671,-0.3280193375606625,-0.3014154402255902,13,0.08033056393361604,0.006089861650415644,-0.00022299922299928634,0.46153846153846156,2.5128803011655174,0.0104091997129101,rejected,False,
DEEPUSDT,248449.27,656.0968450347223,structure_fixed6,,fallback_no_strategy_passed_robust_filter,57,-0.01799455310009046,-0.00013054405556919688,-0.006046466943468775,0.3157894736842105,-0.14236584628071725,-0.0749384829279287,11,0.061556911380415524,0.005652576863422859,-0.005850891777465893,0.36363636363636365,2.3160090470949832,0.0039999999999997815,rejected,False,
RECALLUSDT,451114.6673,293.0746806828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,49,-0.19220399146851874,-0.004258911828996458,-0.00953759294960077,0.2653061224489796,-0.21584428200704042,-0.21675610127064993,6,0.03134669780634325,0.005282166160032464,0.0006351495671163008,0.6666666666666666,2.5139287842880838,0.011800687481551386,rejected,False,
FOLKSUSDT,270439.691,238.12661355324073,structure_fixed6,,fallback_no_strategy_passed_robust_filter,55,-0.217337097976537,-0.004244048865317727,-0.010731755043026148,0.2545454545454545,-0.31260599909685993,-0.25675250099587454,11,0.053031329499460655,0.005083775911200794,-0.00651899627179131,0.36363636363636365,1.7152506049402607,0.01004957712008947,rejected,False,
KMNOUSDT,174287.2019,664.2194492013889,structure_fixed6,,fallback_no_strategy_passed_robust_filter,46,-0.05606840237073296,-0.0011258816956952842,-0.0064422365359086955,0.2826086956521739,-0.14587246780003482,-0.10472365453827903,11,0.05434662985812855,0.0050198073442911635,-0.004993793698034764,0.36363636363636365,2.328634192731292,0.01070336391437321,rejected,False,
BIRBUSDT,1786952.1932,188.12218068287038,structure_fixed6,,fallback_no_strategy_passed_robust_filter,70,-0.13913576545136352,-0.0019473456926294224,-0.008438299069071398,0.24285714285714285,-0.2519389165032374,-0.185500791385663,12,0.05692458070423134,0.0048331634734108215,-0.0036742411191031934,0.4166666666666667,1.8379073225314306,0.025839656393581656,rejected,False,
SUSDT,987932.5075,566.2231644791667,structure_fixed6,,fallback_no_strategy_passed_robust_filter,73,-0.11199713579280657,-0.001423762958994782,-0.0066960817035472955,0.2602739726027397,-0.2708023379509368,-0.2005429227041895,25,0.11075739952280128,0.004640520402118615,-0.005449329231207111,0.32,1.7789323564744157,0.009038759876372371,rejected,False,
BANUSDT,224018.8375,624.2283728125,structure_fixed6,,fallback_no_strategy_passed_robust_filter,41,0.08437397081760323,0.0024741160761048288,-0.007042015427130232,0.34146341463414637,-0.1577285518708258,0.032414354441507864,13,0.05032825837083954,0.0039999801693412305,-0.005502339701814129,0.3076923076923077,1.819728976274184,0.0071535591740914395,rejected,False,
PENDLEUSDT,1035301.7576,1126.279159849537,structure_fixed6,,fallback_no_strategy_passed_robust_filter,55,0.000774020327644287,0.00013907256989257425,-0.005690545093210985,0.36363636363636365,-0.156821006459551,-0.060299435687212855,17,0.06499246497688405,0.0038018664938991114,-0.00446104314230522,0.47058823529411764,1.9232155964894007,0.016459695789551088,rejected,False,
CAKEUSDT,346052.5242,1005.172284849537,structure_fixed6,,fallback_no_strategy_passed_robust_filter,52,-0.07847050901381547,-0.0014953838309183316,-0.004835223420519007,0.2692307692307692,-0.10152580779293696,-0.1205998240867131,13,0.04790687587609921,0.003685434512213396,-0.003753400351732771,0.46153846153846156,2.0660503385319897,0.011198208727276837,rejected,False,
MUBARAKUSDT,595327.7067,505.2688126273148,structure_fixed6,,fallback_no_strategy_passed_robust_filter,46,-0.13629811439066042,-0.0030735774073177074,-0.008243032416318352,0.2391304347826087,-0.22485741645983348,-0.1686415706251646,11,0.038904346298413994,0.0036609514854767378,-0.005919164032125667,0.36363636363636365,1.684647444087802,0.015265792035690229,rejected,False,
KAVAUSDT,158064.9011,1667.2596575347222,structure_fixed6,,fallback_no_strategy_passed_robust_filter,58,-0.06657052237410466,-0.0011020803535269428,-0.006440493747896846,0.3103448275862069,-0.20140344304353475,-0.11142894347552557,14,0.05048377478879229,0.0036005244945224563,-0.001584173021902723,0.42857142857142855,2.316883983686211,0.00864950412385368,rejected,False,
1000BONKUSDT,5659745.8876,1306.4986390162037,structure_fixed6,,fallback_no_strategy_passed_robust_filter,67,0.07304500727580332,0.0012998379860283164,-0.006866453622370593,0.3283582089552239,-0.1368575804257568,-0.0048366856850825535,26,0.07826021301287689,0.003332192823698621,-0.008687000119439792,0.2692307692307692,1.4856623871496135,0.009251118088287491,rejected,False,
ETHUSDT,1786302770.7709,1968.5893681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,76,-0.09912413160082212,-0.0013118820375767454,-0.003929893752098289,0.3815789473684211,-0.1206371211933458,-0.13057456494398234,11,0.03617381327374436,0.0032832675550068524,0.006855366305010492,0.5454545454545454,2.139402987893016,0.004245022938112575,rejected,False,
SHIB1000USDT,11994145.6855,1749.5893681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,60,-0.02199201688472119,-0.00030226689431804473,-0.005207706992657101,0.35,-0.17317772867854497,-0.05998520499241322,13,0.040417649072624906,0.0030976834561944676,0.002507131166705424,0.5384615384615384,2.176444667238503,0.011003583347916956,rejected,False,
BERAUSDT,1973044.9112,544.0362663310185,structure_fixed6,,fallback_no_strategy_passed_robust_filter,69,-0.07559097789906288,-0.001015231406361901,-0.007753935218637874,0.36231884057971014,-0.18382486161457579,-0.12342343608495165,18,0.05456734774228389,0.0030591152756107515,0.00010476884429872022,0.5,1.7057205749316613,0.004595170720405717,rejected,False,
LTCUSDT,11414898.585,3137.58936818287,structure_fixed6,,fallback_no_strategy_passed_robust_filter,60,-0.06432748183132464,-0.00106949068486414,-0.004494043966999649,0.3333333333333333,-0.09795690121620537,-0.0915774181009682,10,0.029996982475576806,0.0030010382152762193,0.0021062059586899337,0.6,2.5258059943625844,0.006913841894822248,rejected,False,
MOCAUSDT,142110.7622,753.1742987384259,structure_fixed6,,fallback_no_strategy_passed_robust_filter,63,-0.027874456196569475,-0.0003493786226258881,-0.005468197357646253,0.2857142857142857,-0.14306393906611914,-0.06187864742655946,15,0.03624711359219157,0.00254348820729761,-0.0054155015814739684,0.26666666666666666,1.4760595696581598,0.008612494946382165,rejected,False,
SOLUSDT,333811155.382,1754.5893681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,71,-0.07218370995245538,-0.0009623958579559622,-0.005542433349636776,0.29577464788732394,-0.11912881484122761,-0.11766719887010879,22,0.05154913073548717,0.0023987442714029287,-0.00463283546404336,0.3181818181818182,1.6029473288241332,0.008324920325592178,rejected,False,
BROCCOLIUSDT,640548.9095,536.0811390162037,structure_fixed6,,fallback_no_strategy_passed_robust_filter,44,-0.14861645404092716,-0.00356879615797505,-0.007413352839911791,0.2727272727272727,-0.21196320690699988,-0.16599856306238492,9,0.02084182143052793,0.0023910884081423086,-0.005328699563884597,0.4444444444444444,1.5373230338704618,0.007638636462744541,rejected,False,
1000BTTUSDT,76274.6758,1621.3336042939816,structure_fixed6,,fallback_no_strategy_passed_robust_filter,52,-0.11497297820104424,-0.002329979461851409,-0.003311813894148307,0.21153846153846154,-0.11438863218188389,-0.12512831741174557,5,0.01160780422182306,0.0023471046847845407,-0.002410605658861863,0.4,2.350823968507185,0.0070490669362115455,rejected,False,
CROSSUSDT,154005.1928,390.1298774421296,structure_fixed6,,fallback_no_strategy_passed_robust_filter,50,0.08790423468725161,0.0019771957916144747,-0.005728145483794688,0.34,-0.15828437968421794,0.05828390148166673,15,0.027989023705372817,0.001936814988033427,-0.003138275124732636,0.4,1.4714831217915352,0.009495880463622486,rejected,False,
LINKUSDT,21294260.7297,3137.58936818287,structure_fixed6,,fallback_no_strategy_passed_robust_filter,60,0.005202332250992203,0.0001671468859343756,-0.0046391572772960235,0.36666666666666664,-0.11266554746226065,-0.020746621465437154,14,0.02649871247343749,0.0019266159701806312,-0.0042785158126461545,0.35714285714285715,1.5465221207188762,0.009126416071219667,rejected,False,
ATUSDT,93774.1725,279.01047929398146,structure_fixed6,,fallback_no_strategy_passed_robust_filter,39,-0.08302811369224472,-0.0021747665145366983,-0.005211517196252124,0.3333333333333333,-0.10640104308089204,-0.10135924051709966,11,0.0203987262222598,0.0018938258214407295,-0.003883718153062209,0.45454545454545453,1.5641720229668472,0.01478350714343013,rejected,False,
CHZUSDT,877706.0949,1757.5893681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,68,-0.026153874762825158,-0.00025131804422944237,-0.007120259801246364,0.38235294117647056,-0.2044181681364292,-0.06421227636200655,27,0.04066990903794365,0.0016118483202777695,-0.005990504735923773,0.4444444444444444,1.3321909926191529,0.008546657071129227,rejected,False,
BTCUSDT,3898411706.2682,2333.58936818287,structure_fixed6,,fallback_no_strategy_passed_robust_filter,57,-0.024567946065971236,-0.0003979860457105696,-0.0038593683713857843,0.3157894736842105,-0.07476170104763724,-0.041944643355969924,13,0.018137466869207808,0.0014315632135888296,-0.003327150119892374,0.23076923076923078,1.5042155752234676,0.00405461838836807,rejected,False,
XVGUSDT,196114.8101,1126.2851320717593,structure_fixed6,,fallback_no_strategy_passed_robust_filter,70,-0.03687611736027607,-0.0003055195714968325,-0.006933881158256105,0.32857142857142857,-0.17251729871314936,-0.05478952380316804,15,0.018951764600588117,0.001362631066521236,-0.005687500000000067,0.3333333333333333,1.2704793138927244,0.010724792295648822,rejected,False,
MYXUSDT,3415406.2343,364.19490059027777,structure_fixed6,,fallback_no_strategy_passed_robust_filter,93,-0.4234996439503834,-0.005553351687938573,-0.01088318198261462,0.3010752688172043,-0.44206947113844086,-0.43761569707154235,26,0.025100368284914465,0.0013138369327958617,-0.011578521517491391,0.3076923076923077,1.132747787706228,0.02056379451762491,rejected,False,
HEIUSDT,375870.2285,536.1979908680555,structure_fixed6,,fallback_no_strategy_passed_robust_filter,51,-0.13504680503918975,-0.002668225529564746,-0.005940250552102454,0.2549019607843137,-0.22719100462159147,-0.14840379450424412,16,0.01568465122185314,0.0013113334149465056,-0.0058664608863607795,0.4375,1.1465668053373361,0.02209059326890961,rejected,False,
LAUSDT,1550903.8038,425.3671343865741,structure_fixed6,,fallback_no_strategy_passed_robust_filter,63,-0.06250244878473876,-0.0008901637179235719,-0.007118443475355728,0.31746031746031744,-0.13774740596561597,-0.07986053908405522,22,0.01886462980517911,0.0010148443616026465,-0.006428778588528693,0.3181818181818182,1.150581600732928,0.011642319028131398,rejected,False,
RVNUSDT,90634.8895,1671.2784075347222,structure_fixed6,,fallback_no_strategy_passed_robust_filter,66,-0.0701124395384829,-0.0010265898496320974,-0.005695149629567352,0.24242424242424243,-0.11642060309025193,-0.08809270277281867,22,0.019717205124915926,0.0009908526583982972,-0.004627747053870256,0.36363636363636365,1.221614740354709,0.012433547199716677,rejected,False,
ZENUSDT,415272.6348,1712.5893681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,75,-0.05979681367798795,-0.000736658648444366,-0.006053288066554695,0.3333333333333333,-0.17037209153199595,-0.07724235310698113,21,0.018905873592848232,0.0009398878789434648,-0.004318908444199464,0.47619047619047616,1.2521815366749278,0.007445937431131089,rejected,False,
BTRUSDT,86881.2607,342.1227478125,structure_fixed6,,fallback_no_strategy_passed_robust_filter,47,0.0016236629217367682,0.0004905286384985125,-0.008130376499893344,0.3191489361702128,-0.21802457309203038,-0.004273279699202104,10,0.005922250051859201,0.0008418504802101823,-0.00812219788254881,0.2,1.1284577967062297,0.009689141796998202,rejected,False,
MTLUSDT,101615.6263,1574.3151783680555,structure_fixed6,,fallback_no_strategy_passed_robust_filter,35,-0.08467279164981611,-0.0024804085986763692,-0.0047567440804422425,0.2571428571428571,-0.12840677218601038,-0.09004253782861682,8,0.005901095822641311,0.0007592833156191419,-0.0017438675616771584,0.5,1.3044961322351474,0.0037817515683449265,rejected,False,
ZORAUSDT,229045.5358,466.2022154050926,structure_fixed6,,fallback_no_strategy_passed_robust_filter,89,-0.13745752152405455,-0.001575218018007664,-0.005362805926712787,0.33707865168539325,-0.15851082874155853,-0.15153869024241173,26,0.01659612354319351,0.0007299798877875961,-0.005602201830341435,0.34615384615384615,1.1482798724649126,0.011254040983770586,rejected,False,
ARUSDT,454750.7483,1688.353696886574,structure_fixed6,,fallback_no_strategy_passed_robust_filter,70,-0.03652407080970266,-0.0004330378964271796,-0.005272123825357355,0.32857142857142857,-0.1310721238091086,-0.04804713603469224,19,0.01210465944394623,0.0006980602040212242,-0.004813496261518945,0.3157894736842105,1.1649701978625577,0.009422106170581035,rejected,False,
AEROUSDT,3486541.0594,750.2108033680555,structure_fixed6,,fallback_no_strategy_passed_robust_filter,54,-0.05281133227035162,-0.0008857191333955609,-0.0074090000205025985,0.35185185185185186,-0.14599075479716928,-0.06140984155346041,16,0.009161090392573845,0.0006707090550963496,-0.005209843111779632,0.375,1.1280389143176248,0.017868142381679553,rejected,False,
OPUSDT,9678157.7242,1525.387250127315,structure_fixed6,,fallback_no_strategy_passed_robust_filter,83,-0.09008270813089314,-0.0010335941188240937,-0.006396640338352299,0.3373493975903614,-0.1702515795640619,-0.1026985632024211,25,0.014059773621396987,0.0006435981022845283,-0.004998348621660042,0.48,1.1236209286706376,0.011397318840904669,rejected,False,
BNBUSDT,23845239.455,1862.2852015162036,structure_fixed6,,fallback_no_strategy_passed_robust_filter,48,-0.0077707615332170965,-0.00012275539574406916,-0.0034550122642590378,0.3333333333333333,-0.04772698671441922,-0.011860164380477434,11,0.004138485971164396,0.0004032217920822982,-0.0033992629678369904,0.36363636363636365,1.130333945977285,0.008179603202227437,rejected,False,
ESPORTSUSDT,4120665.7805,371.1689515162037,structure_fixed6,,fallback_no_strategy_passed_robust_filter,69,0.19033721406117943,0.004337795905251309,-0.007428514787362616,0.34782608695652173,-0.2627270266722601,0.21530439571566506,21,-0.02054397379167161,0.0002539888907320793,-0.01229679618348356,0.23809523809523808,1.0167243266058104,0.021293082798249596,rejected,False,
HAEDALUSDT,59943.4347,461.1102825347222,structure_fixed6,,fallback_no_strategy_passed_robust_filter,47,-0.06452761193708345,-0.0013390612468251887,-0.006201775930854913,0.3404255319148936,-0.12832165034431398,-0.06761000816288598,19,0.0033059087428954914,0.00022718093865149532,-0.0047984129589784255,0.3684210526315789,1.0528024803948481,0.005667912588920965,rejected,False,
PROMPTUSDT,112303.7047,481.0018103125,structure_fixed6,,fallback_no_strategy_passed_robust_filter,45,-0.005968797844288387,3.379347651218825e-05,-0.007615618952949931,0.35555555555555557,-0.09260906036352268,-0.007209649063889656,9,0.001249862288076553,0.00022378716391934124,-0.00708248258314914,0.3333333333333333,1.0406155904782195,0.010778801876510924,rejected,False,
XPINUSDT,331779.5555,326.1468681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,48,-0.12415726871939503,-0.0026048817677241398,-0.008704886344313711,0.2916666666666667,-0.2091522575766387,-0.12417110635040907,8,1.579946849705749e-05,0.00015088705390278734,-0.0025455564111026,0.5,1.0212810851774141,0.015119401697643142,rejected,False,
HNTUSDT,261897.6083,1653.3064978125,structure_fixed6,,fallback_no_strategy_passed_robust_filter,82,-0.18595371950408646,-0.002433120969464675,-0.006337745000640881,0.3048780487804878,-0.2349059073802714,-0.18672055834294843,25,0.0009428971145510889,0.00011750717366271424,-0.004215618128758702,0.36,1.0229812123226922,0.010695187165775444,rejected,False,
LRCUSDT,140886.8368,1727.5893681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,78,-0.027896588069499906,-0.0002485281440222101,-0.006272749382976505,0.32051282051282054,-0.19270570369932138,-0.028773433150342753,22,0.0009028223802474145,9.717374591236317e-05,-0.004648048966490569,0.3181818181818182,1.0225757519125902,0.006505057659637936,rejected,False,
CVXUSDT,586853.7086,1567.2712894791666,structure_fixed6,,fallback_no_strategy_passed_robust_filter,57,0.02135939530607267,0.0004907060758189102,-0.005488424933832835,0.3333333333333333,-0.08277831634728794,0.02219776983029753,12,-0.0008201686101938499,3.123697789765112e-05,-0.005677459750886737,0.25,1.0062286604685944,0.014322321388668846,rejected,False,
APEUSDT,1082772.2372,1600.4750510532408,structure_fixed6,,fallback_no_strategy_passed_robust_filter,63,0.06603220826059863,0.001138577085876014,-0.0047785419593251435,0.3968253968253968,-0.10886547155944004,0.06641275654217549,11,-0.00035684895856857857,2.1178427864825258e-05,-0.0047785419593251435,0.36363636363636365,1.0048400014663528,0.006962616131999555,rejected,False,
PUMPFUNUSDT,40511745.699,390.4327478125,structure_fixed6,,fallback_no_strategy_passed_robust_filter,52,-0.11386442751037484,-0.0021451142008885125,-0.006930476496589232,0.3269230769230769,-0.1887365502292644,-0.11079916486421149,11,-0.0034472107144336572,-5.660287037595965e-05,-0.00659685259742726,0.36363636363636365,0.9933437962182036,0.015346934012213653,rejected,False,
DYMUSDT,71688.2954,909.4804561458334,structure_fixed6,,fallback_no_strategy_passed_robust_filter,65,-0.24490537445869265,-0.00419840968992314,-0.008416615733218169,0.2153846153846154,-0.2677722941852243,-0.24180857459759586,17,-0.004084456454322871,-8.396095634747233e-05,-0.006584828060930747,0.23529411764705882,0.9858002422810598,0.011534939809543676,rejected,False,
TREEUSDT,336198.0549,371.0034306828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,35,0.00730020640314577,0.0003464831700928198,-0.007477412779738345,0.4,-0.11240563689884309,0.009978142233130871,10,-0.0026514789954403817,-0.00014261800709949304,-0.008265280874955705,0.4,0.9798761317291759,0.007489727450407102,rejected,False,
PARTIUSDT,444965.9804,497.04152096064814,structure_fixed6,,fallback_no_strategy_passed_robust_filter,53,-0.15307769461552978,-0.0028920777281753966,-0.007443888998894476,0.2830188679245283,-0.20032109114000984,-0.13936399491434737,25,-0.01593437832038813,-0.00019086968559068219,-0.00837554712023647,0.32,0.981028075204917,0.022997416020671846,rejected,False,
WETUSDT,217819.5955,243.13108114583332,structure_fixed6,,fallback_no_strategy_passed_robust_filter,66,-0.12849997547026448,-0.001959689934850561,-0.007454954431573234,0.3333333333333333,-0.22063407532410062,-0.12618331982667164,8,-0.0026511918302282167,-0.00021193756151774434,-0.008478767424767386,0.375,0.9702883862777023,0.024066460882723684,rejected,False,
AXLUSDT,178952.3473,971.191798738426,structure_fixed6,,fallback_no_strategy_passed_robust_filter,50,-0.11026020900618438,-0.0022196108242934875,-0.007652483602386627,0.26,-0.1437314350090685,-0.10574157826310449,14,-0.005052936190752866,-0.00025323673532610735,-0.006597133760417927,0.21428571428571427,0.9568897361080555,0.007498139664670389,rejected,False,
GALAUSDT,2454412.3248,1729.5893681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,83,-0.04546602175273695,-0.00046374597587594966,-0.006621413259384367,0.3493975903614458,-0.13065165456683692,-0.03674946006602131,27,-0.009049111654080066,-0.0002687005867961161,-0.006210943482730879,0.37037037037037035,0.9472272238039336,0.010256370530751457,rejected,False,
OKBUSDT,205687.3524,327.09682188657405,structure_fixed6,,fallback_no_strategy_passed_robust_filter,35,-0.022676176012175198,-0.0005882304720256176,-0.0040268350550570755,0.34285714285714286,-0.09298266805588773,-0.020350559865115025,6,-0.002373926888316058,-0.0003826577859314018,-0.0031332266263261457,0.3333333333333333,0.8537495074466204,0.0037563977176713337,rejected,False,
0GUSDT,797297.3138,320.33316447916667,structure_fixed6,,fallback_no_strategy_passed_robust_filter,62,-0.1058793671594146,-0.0017399989201543119,-0.006040969756947178,0.3387096774193548,-0.165167294425132,-0.09868091582947491,15,-0.007986573741045833,-0.00043126596560416614,-0.00242348754448407,0.4666666666666667,0.9361158686141792,0.009267802817513493,rejected,False,
PEAQUSDT,148475.7044,623.2340325347222,structure_fixed6,,fallback_no_strategy_passed_robust_filter,56,-0.21820968686879127,-0.004306777737560655,-0.006876522749549362,0.21428571428571427,-0.23585460431984484,-0.21196826945932656,14,-0.007920261542238793,-0.00044438811290478246,-0.006760815377745365,0.14285714285714285,0.9247063950478205,0.009429338497390471,rejected,False,
LQTYUSDT,104671.7016,1240.2518681828703,structure_fixed6,,fallback_no_strategy_passed_robust_filter,42,-0.15750033338888325,-0.004004607972888718,-0.007410577052116617,0.21428571428571427,-0.20802592690251065,-0.1544163632220481,7,-0.003647149770525826,-0.00046342138099280436,-0.005139565795431843,0.2857142857142857,0.9098468652264731,0.014038876889848728,rejected,False,
DOGEUSDT,50188851.4396,1889.1421459606481,structure_fixed6,,fallback_no_strategy_passed_robust_filter,76,-0.08725430291192682,-0.0011390248523916121,-0.00464664520900132,0.34210526315789475,-0.13224667477112817,-0.0773526431312489,21,-0.010731792278993346,-0.000482761041388118,-0.003455715912301537,0.38095238095238093,0.8422612067576897,0.009277444149206504,rejected,False,
POLYXUSDT,55532.7349,1015.3070070717592,structure_fixed6,,fallback_no_strategy_passed_robust_filter,45,-0.02382488154543505,-0.00046480902264616457,-0.00559835614902504,0.35555555555555557,-0.11012148622041007,-0.01767772460100281,11,-0.006257780260490842,-0.000527340405839036,-0.004665150787856786,0.2727272727272727,0.8712944979535002,0.00587794901719918,rejected,False,
TWTUSDT,368159.4674,1356.3224584606482,structure_fixed6,,fallback_no_strategy_passed_robust_filter,44,-0.09147695865037808,-0.002111655443600699,-0.006386565640304264,0.22727272727272727,-0.12397566886283962,-0.08266933043272362,12,-0.00960136678064949,-0.0007580606188192597,-0.004317905659012355,0.25,0.818315317909028,0.005336404686297258,rejected,False,
ASRUSDT,13616.5088,355.201659849537,structure_fixed6,,fallback_no_strategy_passed_robust_filter,41,0.16501283081216167,0.004546199777115911,-0.004388301328029586,0.24390243902439024,-0.07638150263656585,0.17669005221448453,12,-0.00992378696526508,-0.0007642649157993211,-0.006582717039629093,0.3333333333333333,0.8485709575606856,0.010670626153453266,rejected,False,
THETAUSDT,668186.8874,1818.5893681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,83,-0.05319074989332917,-0.0005645383285468008,-0.006258363167703339,0.2891566265060241,-0.15900681172068787,-0.035519305290246495,22,-0.018322237759668902,-0.0007812436517419703,-0.006255512122993911,0.3181818181818182,0.8428446285267399,0.009334136410535931,rejected,False,
SANDUSDT,1788971.5185,1737.5893681828704,structure_fixed6,,fallback_no_strategy_passed_robust_filter,64,0.1110697372924998,0.0017355292246899572,-0.0054522863420206616,0.375,-0.04727888346806797,0.13250602590959626,22,-0.01892818945477981,-0.000822503973906112,-0.0050594693327724585,0.3181818181818182,0.8216717536763019,0.008285160891586707,rejected,False,
UMAUSDT,90691.8472,1153.2634191087964,structure_fixed6,,fallback_no_strategy_passed_robust_filter,66,-0.02060061159649973,-0.0002335130389486237,-0.004836332788190455,0.3181818181818182,-0.10912478789458424,-0.004448956682752914,19,-0.01622383404865757,-0.0008283830971286378,-0.0038220525061140034,0.3157894736842105,0.750950120874746,0.006243496357960288,rejected,False,
NOMUSDT,356833.9248,307.24378947916665,structure_fixed6,,fallback_no_strategy_passed_robust_filter,74,-0.04678569064810856,-0.0002956326540441258,-0.00847453961554645,0.2702702702702703,-0.2509031826923652,-0.03476199050039208,13,-0.012456720549110956,-0.000848982808644487,-0.005864152197938343,0.3076923076923077,0.8782550751839201,0.01304731873791476,rejected,False,
